,wrapperType,artistId,collectionId,artistName,collectionName,collectionCensoredName,artistViewUrl,collectionViewUrl,artworkUrl60,artworkUrl100,collectionPrice,collectionExplicitness,trackCount,country,currency,releaseDate,primaryGenreName,previewUrl,description,kind,trackId,trackName,trackCensoredName,trackViewUrl,artworkUrl30,trackPrice,trackExplicitness,discCount,discNumber,trackNumber,trackTimeMillis,isStreamable,collectionArtistId,collectionArtistViewUrl,trackRentalPrice,collectionHdPrice,trackHdPrice,trackHdRentalPrice,contentAdvisoryRating,shortDescription,longDescription,hasITunesExtras,copyright,collectionArtistName,amgArtistId
10,audiobook,4416594.0,1684903099.0,"John Lennon, Paul McCartney & George Harrison",The Beatles: Around the World,The Beatles: Around the World,https://music.apple.com/us/artist/john-lennon/4416594?uo=4,https://books.apple.com/us/audiobook/the-beatles-around-the-world/id1684903099?uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a0/3c/af/a03caf5d-59a9-b228-0b8a-3fade9428f22/9781789322842.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a0/3c/af/a03caf5d-59a9-b228-0b8a-3fade9428f22/9781789322842.jpg/100x100bb.jpg,3.99,notExplicit,1.0,USA,USD,2023-06-06T07:00:00Z,Nonfiction,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/0f/c6/38/0fc638e9-c8cc-581f-c722-66ab113dd390/mzaf_6987364502777018138.std.aac.p.m4a,"A collection of Beatles' interviews and promotional content from around the world, ranging from Doncaster to Indianapolis to the Bahamas, between 1963-1965.",,,,,,,,,,,,,,,,,,,,,,,,© 2023 One Media iP Ltd,,
11,track,157458.0,284715166.0,Daniel Johnston,Lost and Found,Lost and Found,https://music.apple.com/us/artist/daniel-johnston/157458?uo=4,https://music.apple.com/us/album/the-beatles/284715166?i=284715205&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music/44/08/17/mzi.abwpkmbg.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music/44/08/17/mzi.abwpkmbg.jpg/100x100bb.jpg,9.99,notExplicit,14.0,USA,USD,2006-04-18T12:00:00Z,Alternative,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/93/c5/79/93c57982-4095-7513-9dae-83cbfa9676bd/mzaf_17451398475858913466.plus.aac.p.m4a,,song,284715205.0,The Beatles,The Beatles,https://music.apple.com/us/album/the-beatles/284715166?i=284715205&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music/44/08/17/mzi.abwpkmbg.jpg/30x30bb.jpg,0.99,notExplicit,1.0,1.0,3.0,144600.0,True,,,,,,,,,,,,,
12,track,329275.0,207315427.0,Joe Diffie,16 Biggest Hits: Joe Diffie,16 Biggest Hits: Joe Diffie,https://music.apple.com/us/artist/joe-diffie/329275?uo=4,https://music.apple.com/us/album/bigger-than-the-beatles/207315427?i=207316133&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Features115/v4/f7/69/95/f7699529-e7a5-6b5c-10b0-0f1299777f4e/dj.zeytwggc.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Features115/v4/f7/69/95/f7699529-e7a5-6b5c-10b0-0f1299777f4e/dj.zeytwggc.jpg/100x100bb.jpg,9.99,notExplicit,16.0,USA,USD,1995-11-27T08:00:00Z,Country,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/5e/fc/99/5efc9994-9ef8-6ed4-ed09-946b9949cf37/mzaf_10395587702733332197.plus.aac.p.m4a,,song,207316133.0,Bigger Than the Beatles,Bigger Than the Beatles,https://music.apple.com/us/album/bigger-than-the-beatles/207315427?i=207316133&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Features115/v4/f7/69/95/f7699529-e7a5-6b5c-10b0-0f1299777f4e/dj.zeytwggc.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,13.0,235427.0,True,,,,,,,,,,,,,
13,audiobook,1650548411.0,1650549326.0,Radha Krsna Das,The Beatles: Yoga Secrets,The Beatles: Yoga Secrets,https://books.apple.com/us/author/radha-krsna-das/id1650548411?uo=4,https://books.apple.com/us/audiobook/the-beatles-yoga-secrets/id1650549326?uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/90/81/98/908198ac-4052-3380-5e25-e5c31ec42987/9798887674223_cover.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/90/81/98/908198ac-4052-3380-5e25-e5c31ec42987/9798887674223_cover.jpg/100x100bb.jpg,12.99,notExplicit,1.0,USA,USD,2022-05-13T07:00:00Z,Biographies & Memoirs,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/dc/f9/0b/dcf90bd0-c6f0-bace-6955-221d4672897c/mzaf_3286095991918685098.std.aac.p.m4a,"In 1968, the Beatles trekked to a remote, mysterious, and beautiful part of India known as Rishikesh, or the valley of the saints. For literally thousands of years, this remote riverside valley has been a magnet for advanced yogis, mystics, and seekers of truth. In 1968, it was the absolute zenith of all of this and the pop world as well. It was here the Beatles wrote dozens of now iconic songs while meditating at the feet of the lauded spiritual master. Along with many of the world's most celebrated people, the group once again led the way as innovators in not only music, but innate spirituality as well. Fifty years later, we remember the group's bold trek and artistic accomplishment in this inspirational audio biography from Beatles author and historian Geoffrey Giuliano. The Maharishi, the Beatles, and friends tell their own story in this one-of-a-kind celebration of a magical time gone by. If you are a fan of the Beatles and love their music, you have to have this extended, in-depth look at the birth of The Beatles' White Album. In 1992 Geoffrey Giuliano was asked if he would do an exclusive interview with the Maharishi in Switzerland. The author readily agreed as the reclusive spiritual master almost never met the press and he was embarking on an ambitious program of mass meditation to try to purify vast areas of the United States. After a great deal of negotiation, the two finally got together on Christmas Eve and had a prolonged, stirring conversation that is documented here. In addition, the Maharishi was joined by the late world-class magician Doug Henning. Put together with a chronological, historical narration by Giuliano, here is your chance to go one on one with one of the greatest spiritual minds of our time. This is the complete, exhaustive, untold story of the Beatles and the Maharishi, circa 1968.",,,,,,,,,,,,,,,,,,,,,,,,© 2022 E. Giuliano,,
14,track,136975.0,1441133100.0,The Beatles,The Beatles 1967-1970 (The Blue Album),The Beatles 1967-1970 (The Blue Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/hey-jude/1441133100?i=1441133277&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/100x100bb.jpg,19.99,notExplicit,14.0,USA,USD,1968-08-26T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview122/v4/3b/ef/5e/3bef5efe-973b-7680-18b2-5298380fbbe2/mzaf_4619540348412185632.plus.aac.p.m4a,,song,1441133277.0,Hey Jude,Hey Jude,https://music.apple.com/us/album/hey-jude/1441133100?i=1441133277&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,1.0,13.0,431333.0,True,,,,,,,,,,,,,
15,audiobook,265867174.0,266241608.0,Larry Kane,Ticket to Ride: Inside the Beatles' 1964 and 1965 Tours that Changed the World (Unabridged),Ticket to Ride: Inside the Beatles' 1964 and 1965 Tours that Changed the World (Unabridged),https://books.apple.com/us/author/larry-kane/id265867174?uo=4,https://books.apple.com/us/audiobook/ticket-to-ride-inside-the-beatles-1964-and-1965/id266241608?uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music/a0/27/0e/mzi.mpfyimyn.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music/a0/27/0e/mzi.mpfyimyn.jpg/100x100bb.jpg,4.99,notExplicit,1.0,USA,USD,2007-09-27T07:00:00Z,Biographies & Memoirs,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview123/v4/07/7b/db/077bdb47-1306-fc1e-55bc-cb80b2f815a3/mzaf_6870191578483056977.std.aac.p.m4a,<i>Ticket to Ride</i> recounts broadcast journalist Larry Kane's travels with the Beatles during their first North American tour. The book provides an intimate look at the Fab Four and contains original interview recordings with the band conducted during the tour.,,,,,,,,,,,,,,,,,,,,,,,,© 2007 DLO Records,,
16,track,136975.0,1441133180.0,The Beatles,The Beatles (The White Album),The Beatles (The White Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/blackbird/1441133180?i=1441133834&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/100x100bb.jpg,19.99,notExplicit,17.0,USA,USD,1968-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/81/92/53/81925382-68ea-cee8-2f91-f824ac1dc455/mzaf_8008503031387003585.plus.aac.p.m4a,,song,1441133834.0,Blackbird,Blackbird,https://music.apple.com/us/album/blackbird/1441133180?i=1441133834&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/30x30bb.jpg,1.29,notExplicit,3.0,1.0,11.0,138387.0,True,,,,,,,,,,,,,
17,track,136975.0,1441133180.0,The Beatles,The Beatles (The White Album),The Beatles (The White Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/birthday/1441133180?i=1441134086&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13.0,USA,USD,1968-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/7b/86/45/7b8645d9-9795-fa5f-2857-cd71c0db138f/mzaf_3620633884048651190.plus.aac.p.m4a,,song,1441134086.0,Birthday,Birthday,https://music.apple.com/us/album/birthday/1441133180?i=1441134086&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/30x30bb.jpg,1.29,notExplicit,3.0,2.0,1.0,162080.0,True,,,,,,,,,,,,,
18,track,136975.0,1441133180.0,The Beatles,The Beatles (The White Album),The Beatles (The White Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/ob-la-di-ob-la-da/1441133180?i=1441133613&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/100x100bb.jpg,19.99,notExplicit,17.0,USA,USD,1968-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/fa/7a/07/fa7a0768-b29a-b76e-6063-37758da7002d/mzaf_3774014856268767479.plus.aac.p.m4a,,song,1441133613.0,"Ob-La-Di, Ob-La-Da","Ob-La-Di, Ob-La-Da",https://music.apple.com/us/album/ob-la-di-ob-la-da/1441133180?i=1441133613&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/30x30bb.jpg,1.29,notExplicit,3.0,1.0,4.0,188960.0,True,,,,,,,,,,,,,
19,track,292320406.0,634222874.0,William Clark Green,Rose Queen,Rose Queen,https://music.apple.com/us/artist/william-clark-green/292320406?uo=4,https://music.apple.com/us/album/she-likes-the-beatles/634222874?i=634222880&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/0c/9c/f0/0c9cf025-1680-c19c-18da-1614a35db536/887516269752.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/0c/9c/f0/0c9cf025-1680-c19c-18da-1614a35db536/887516269752.jpg/100x100bb.jpg,9.99,explicit,11.0,USA,USD,2013-04-30T12:00:00Z,Country,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/d0/fb/78/d0fb7855-95c1-788b-091c-f2b891b31554/mzaf_5571202285629990590.plus.aac.p.m4a,,song,634222880.0,She Likes the Beatles,She Likes the Beatles,https://music.apple.com/us/album/she-likes-the-beatles/634222874?i=634222880&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/0c/9c/f0/0c9cf025-1680-c19c-18da-1614a35db536/887516269752.jpg/30x30bb.jpg,0.99,notExplicit,1.0,1.0,5.0,256760.0,True,,,,,,,,,,,,,
20,track,829356035.0,1192834622.0,Rae Sremmurd,"NOW That's What I Call Music, Vol. 61","NOW That's What I Call Music, Vol. 61",https://music.apple.com/us/artist/rae-sremmurd/829356035?uo=4,https://music.apple.com/us/album/black-beatles-feat-gucci-mane/1192834622?i=1192834844&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music111/v4/da/c9/fb/dac9fba6-3f6b-b492-1671-f6c53134e855/886446299235.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music111/v4/da/c9/fb/dac9fba6-3f6b-b492-1671-f6c53134e855/886446299235.jpg/100x100bb.jpg,7.99,explicit,22.0,USA,USD,2016-01-01T12:00:00Z,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/a6/f9/7e/a6f97eae-5a33-956c-2109-2cf75f9c33d2/mzaf_10457597138412180039.plus.aac.p.m4a,,song,1192834844.0,Black Beatles (feat. Gucci Mane),Black Beatles (feat. Gucci Mane),https://music.apple.com/us/album/black-beatles-feat-gucci-mane/1192834622?i=1192834844&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music111/v4/da/c9/fb/dac9fba6-3f6b-b492-1671-f6c53134e855/886446299235.jpg/30x30bb.jpg,-1.0,cleaned,1.0,1.0,7.0,291080.0,True,80204262.0,,,,,,Clean,,,,,Various Artists,
21,audiobook,4416594.0,1684902737.0,"John Lennon, Paul McCartney & George Harrison",The Beatles: The Interviews,The Beatles: The Interviews,https://music.apple.com/us/artist/john-lennon/4416594?uo=4,https://books.apple.com/us/audiobook/the-beatles-the-interviews/id1684902737?uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/d7/54/33/d75433d3-5d21-f3d8-8c5c-153a47feeb9c/9781789322866.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/d7/54/33/d75433d3-5d21-f3d8-8c5c-153a47feeb9c/9781789322866.jpg/100x100bb.jpg,3.99,notExplicit,1.0,USA,USD,2023-06-06T07:00:00Z,Nonfiction,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/cb/fc/96/cbfc9624-7724-236b-7cf5-cf9efcfc2542/mzaf_13493701566945974729.std.aac.p.m4a,"A fantastic, entertaining collection of radio interviews from world famous band the Beatles' June 1946 tour of the ""Down Under"" - Australia and New Zealand.",,,,,,,,,,,,,,,,,,,,,,,,© 2023 One Media iP Ltd,,
22,audiobook,428824569.0,1425620833.0,Thomas Bleskin,The Beatles - The Audiostory (English Version),The Beatles - The Audiostory (English Version),https://books.apple.com/us/artist/thomas-bleskin/428824569?uo=4,https://books.apple.com/us/audiobook/the-beatles-the-audiostory-english-version/id1425620833?uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/7c/47/5d/7c475d46-ba75-0b8d-2017-37f1e349de80/4049324950383_3000.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/7c/47/5d/7c475d46-ba75-0b8d-2017-37f1e349de80/4049324950383_3000.jpg/100x100bb.jpg,9.99,notExplicit,1.0,USA,USD,2012-06-08T07:00:00Z,Biographies & Memoirs,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview113/v4/02/a4/08/02a40850-32e1-622c-45f1-f65d85a35a37/mzaf_4635568527853426248.std.aac.p.m4a,"Erleben sie die Erfolgsgeschichte der größten Band aller Zeiten als Hörbuch: Vom ersten Aufeinandertreffen John Lennons mit Paul McCartney bis zur Auflösung der Band 1970 wird die Karriere des Liverpooler Quartetts detailgetreu nachgezeichnet. ""The Beatles - The Audiostory"" wurde eingesprochen von Tony Sheridan, der 1961 mit den Beatles ihre erste Platte aufnahm. Tony Sheridan verstarb am 16.02.2013 im Alter von 72 Jahren.",,,,,,,,,,,,,,,,,,,,,,,,"© 2012 by Lübbe Audio, Bastei Lübbe GmbH & Co. KG, Köln",,2860353.0
23,track,136975.0,1441133180.0,The Beatles,The Beatles (The White Album),The Beatles (The White Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/while-my-guitar-gently-weeps/1441133180?i=1441133644&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/100x100bb.jpg,19.99,notExplicit,17.0,USA,USD,1968-11-22T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/99/80/2c/99802c5c-8e6e-56d7-0397-e9e7df16c20b/mzaf_17968234296841079168.plus.aac.p.m4a,,song,1441133644.0,While My Guitar Gently Weeps,While My Guitar Gently Weeps,https://music.apple.com/us/album/while-my-guitar-gently-weeps/1441133180?i=1441133644&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/fa/5b/89/fa5b898d-bad6-e053-4195-260e5c74f2bb/00602567725466.rgb.jpg/30x30bb.jpg,1.29,notExplicit,3.0,1.0,7.0,285000.0,True,,,,,,,,,,,,,
24,track,315816847.0,696884325.0,Glee Cast,Glee Sings the Beatles,Glee Sings the Beatles,https://music.apple.com/us/artist/glee-cast/315816847?uo=4,https://music.apple.com/us/album/here-comes-the-sun-glee-cast-version-feat-demi-lovato/696884325?i=696885670&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/100x100bb.jpg,11.99,notExplicit,14.0,USA,USD,2013-09-24T07:00:00Z,Pop,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/92/85/24/928524d4-7d63-72c2-1da4-84cfa26d7c2f/mzaf_15111685975508493940.plus.aac.p.m4a,,song,696885670.0,Here Comes the Sun (Glee Cast Version) [feat. Demi Lovato],Here Comes the Sun (Glee Cast Version) [feat. Demi Lovato],https://music.apple.com/us/album/here-comes-the-sun-glee-cast-version-feat-demi-lovato/696884325?i=696885670&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/2a/90/0d/2a900d07-6369-262b-2166-b37c9643d44c/886444201421.jpg/30x30bb.jpg,1.29,notExplicit,1.0,1.0,10.0,180453.0,True,,,,,,,,,,,,,
25,track,136975.0,1441132965.0,The Beatles,The Beatles 1962-1966 (The Red Album),The Beatles 1962-1966 (The Red Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/yesterday/1441132965?i=1441133496&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/100x100bb.jpg,19.99,notExplicit,13.0,USA,USD,1965-08-06T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/1c/67/9a/1c679a61-a1cd-e7ae-9b58-630e595e7b2a/mzaf_12558727020823763101.plus.aac.p.m4a,,song,1441133496.0,Yesterday,Yesterday,https://music.apple.com/us/album/yesterday/1441132965?i=1441133496&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music122/v4/2a/4a/e6/2a4ae63d-ada7-fa57-6f16-02eebcf72f95/18UMGIM29770.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,1.0,13.0,123524.0,True,,,,,,,,,,,,,
26,track,,,Ron Howard,,,,,https://is1-ssl.mzstatic.com/image/thumb/Video113/v4/4d/d1/12/4dd11293-02ca-b585-1767-b8eabc494700/00602557271515.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Video113/v4/4d/d1/12/4dd11293-02ca-b585-1767-b8eabc494700/00602557271515.jpg/100x100bb.jpg,14.99,notExplicit,,USA,USD,2016-11-17T08:00:00Z,Music Documentaries,https://video-ssl.itunes.apple.com/itunes-assets/Video123/v4/cc/11/6c/cc116c0d-7997-d107-e88d-0e3e54e45759/mzvf_2177426969534231721.640x358.h264lc.U.p.m4v,,feature-movie,1468185021.0,The Beatles: Eight Days a Week - The Touring Years,The Beatles: Eight Days a Week - The Touring Years,https://itunes.apple.com/us/movie/the-beatles-eight-days-a-week-the-touring-years/id1468185021?uo=4,https://is1-ssl.mzstatic.com/image/thumb/Video113/v4/4d/d1/12/4dd11293-02ca-b585-1767-b8eabc494700/00602557271515.jpg/30x30bb.jpg,14.99,notExplicit,,,,6344703.0,,,,3.99,17.99,17.99,3.99,NR,"In 1962 four young men - John Lennon, Paul McCartney, George Harrison and Ringo Starr - came","In 1962 four young men - John Lennon, Paul McCartney, George Harrison and Ringo Starr - came together to form the 20th century musical phenomenon known as 'The Beatles'. The band stormed Europe in 1963 and, in 1964, they conquered America. Their groundbreaking world tours changed global youth culture forever and, arguably, invented mass entertainment as we know it today. All the while, the group were composing and recording a series of extraordinarily successful singles and albums. However, the relentless pressure of such unprecedented fame (which in 1966 became uncontrollable turmoil) led to the decision to stop touring. In the ensuing years The Beatles were then free to focus on a series of albums that changed the face of recorded music. Master storyteller and Oscar winner, Ron Howard, explores this incredible journey in his own unique way: How did The Beatles do this? How did they cope with all the fame and pressure? How did they not only survive, but go on to revolutionise popular music? With original interviews, footage, staggering live performances, and the intimate study of character that Ron Howard is known for, he puts us right inside this extraordinary adventure, answering the question everyone always wants to know: What was it like to be there?",,,,
27,track,136975.0,1441133100.0,The Beatles,The Beatles 1967-1970 (The Blue Album),The Beatles 1967-1970 (The Blue Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/revolution/1441133100?i=1441133279&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/100x100bb.jpg,19.99,notExplicit,14.0,USA,USD,1968-08-26T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/29/6d/bc/296dbc4e-e185-5efc-ae23-d6edfbe5f8dc/mzaf_14070914608335113794.plus.aac.p.m4a,,song,1441133279.0,Revolution,Revolution,https://music.apple.com/us/album/revolution/1441133100?i=1441133279&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,1.0,14.0,203292.0,True,,,,,,,,,,,,,
28,track,136975.0,1441133100.0,The Beatles,The Beatles 1967-1970 (The Blue Album),The Beatles 1967-1970 (The Blue Album),https://music.apple.com/us/artist/the-beatles/136975?uo=4,https://music.apple.com/us/album/dont-let-me-down/1441133100?i=1441133286&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/100x100bb.jpg,19.99,notExplicit,14.0,USA,USD,1969-04-11T12:00:00Z,Rock,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview112/v4/96/0c/34/960c34d1-a59e-7bdc-3af1-921da46c5a25/mzaf_13152868044789303291.plus.aac.p.m4a,,song,1441133286.0,Don't Let Me Down,Don't Let Me Down,https://music.apple.com/us/album/dont-let-me-down/1441133100?i=1441133286&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/a6/8b/65/a68b657c-cac6-68e6-3bde-b79d58fbc795/18UMGIM30762.rgb.jpg/30x30bb.jpg,1.29,notExplicit,2.0,2.0,5.0,215733.0,True,,,,,,,,,,,,,
29,track,161662927.0,151027039.0,"Jeff Johnson, John Bishop, John Stowell & Rick Mandyck",Scenes,Scenes,https://music.apple.com/us/artist/jeff-johnson/161662927?uo=4,https://music.apple.com/us/album/the-beatles/151027039?i=151027225&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music/82/2e/f0/mzi.hyeiejmc.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music/82/2e/f0/mzi.hyeiejmc.jpg/100x100bb.jpg,7.99,notExplicit,9.0,USA,USD,2001-10-22T12:00:00Z,Jazz,https://audio-ssl.itunes.apple.com/itunes-assets/Music/e4/28/6a/mzm.xkeiufcb.aac.p.m4a,,song,151027225.0,The Beatles,The Beatles,https://music.apple.com/us/album/the-beatles/151027039?i=151027225&uo=4,https://is1-ssl.mzstatic.com/image/thumb/Music/82/2e/f0/mzi.hyeiejmc.jpg/30x30bb.jpg,0.99,notExplicit,1.0,1.0,5.0,460973.0,True,,,,,,,,,,,,,
